"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"02424ace655597ace6aab806c07b59c43e44f92e","","","1b62de9448fd8edf307ddd3291ecacbfd841bb4f","da4e52dc65920fc9d4af01a76a3cf9d0d8d64b1e","2017-12-13","","","Mitglied des Aufsichtsrates [425170a]","","","","","","","","","",""
"02562448d4a519fccf49155dbf518f24d8cdec25","","","1b62de9448fd8edf307ddd3291ecacbfd841bb4f","cedd000f27fe6ca4e8ab42abc2a96fadb08001df","2011-09-30","","","Präsidentin","","","","","","","","","",""
"02624f349dc041658411053d4fe7233eade8b4fc","","2018-06-15","3c0e6fb7bc9f8ba50a9d6798ee4c7e76e6eeaa06","5b886b5e30761edaad6bfdebafc2384b69286c77","2006-06-09","","","Mitglied des Aufsichtsrates [084358g]","","","","","","","","","",""
"02685cccd4727824afa0bdcafa2b2f73a338dd1c","","2008-06-30; 2007-01-11; 2004-12-22","9b01432781649d41c753dc4f9af336b25fa30672","bab05416bce313661a77290d64d2ce20b6250897","2003-02-28; 2004-12-11; 2007-01-11","","","Bundesminister für InneresInterimistisch mit der Leitung betraut (nach Rücktritt von Ernst Strasser); Bundesminister für Inneres Interimistisch mit der Leitung betraut (nach Rücktritt von Ernst Strasser); Bundesminister für Inneres; Bundesminister für Landesverteidigung","","","","","","","","","",""
"0268bc561046955e64303d3f4f03331d37c6d3b4","","","68d86b708c560906e7f85f2bd2c48bf3ed774762","ffe9c7e696234ebe4cf03bcf1a7952acaf7d995a","2008-08-02","","","Kommanditist [295942i]","","","","","","","","","",""
"027d3b29df3434164e05fe7c01a59d045c27bb58","","","5636111fdeb6f23471afac412a71cf73eee9768d","a8e63a19014b0de3cba89efc862716b33c76dca0","2016-04-15","","","Präsident","","","","","","","","","",""
"0281d9e2e62ffb200711e6a41821cab98a4964ab","","","466feda69e8532573507b7221ed462a77a1be812","dfbcf0f294aa96b99845d0216d8c33eef2421b00","","","","Kassierin","","","","","","","","","",""
"0293ab078847eebfda1af184a760a425dcd39605","","2007-01-11","a405985f4cc9c7aac5b7e23758d1bb772c662a00","17ae1f686cf23d969d893805c32778939887e8b0","2003-03-05","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"0294651cad67b22d3399b9f41534425cd14b7dcb","","2017-11-08","18989031884b6dc1ef6a790d8aa10aa39fb4776a","17ae1f686cf23d969d893805c32778939887e8b0","2014-03-26","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"02a02a3e0c12644ebeada07e2301db828ea462a9","","2013-10-24","1917cafe7f3790000f10ae4b30c848d60e4a4eff","bc430ca84602bb8528804a0394bc27427d283cd1","2004-01-07","","","1. StellvertreterinGründung der Initiative 2002, Vereinsgründung 2004, freiwillige Auflösung des Vereins erfolgte am 24.10.2013.","","","","","","","","","",""
"02a1288d4a77596c2347044d21dcb8921e0c9176","","2016-10-13","efc3b4680987c897736f9b996bd1c07ad7e54596","44ec250876fc80dbe3b17175179db31da2f1dce8","2015-01-13","","","Vorsitzender Stellvertreter","","","","","","","","","",""
"02b385530c40a62c67afb1001766554fddf4df36","","","ec6f2dd72723e4f7ced0d0f9ed4694e4cde8b4bd","a6537456a12fada45e1aee8b4faba9d2c9227dbc","","","","Mitglied","","","","","","","","","",""
"02b514b5600cb283a3aaae5bb758fffb01e9d63d","","2012-07-27","c9e0367f0b6aa4b1116d6a38465bd5c2ea345f4c","adab11569fa62ba45ba6e62be91e679c9b77befb","2012-07-04; 2012-07-26","","","Kommanditist [281182d]; Gesellschafter [281182d]","","","","","","","","","",""
"02b5b5ed4dcd7fe1f9a372a9bb2ede50abf4487d","","2009-04-09","8cb324692cd74a98b629f6f6310cb3245b296146","0e5bfa05c4f4155490ee165da86e91912c8f4a15","2005-01-22","","","Stellvertetendes Mitglied des Aufsichtsrates [255932x]","","","","","","","","","",""
"02b8f0938daf5b47cde6a85123fc387374fa3f8b","","","42f2fe4d618e8bc2395f353b26461b2cd66436a7","ab6ec6eb3040cae7fb421e6f99956d2e9d2d54b7","2014-04-29","","","Obmannstellvertreter [069413d]","","","","","","","","","",""
"02ced98f4a2e62435acae17d9e12bcdc8a2acc68","","","01bc656e69277677a71fc768bd54e80f018c33f3","5a8123cca2627cbb8eb6a6b7ee5eb9f21353389e","2010-12-02","","","Vorstand - Weiteres Mitglied","","","","","","","","","",""
"02d03711c14dbaaf6fce85750f0c806ea9704837","","","20bd4a3ebff254c4e0e6169d34b7e908822fa260","963e18281ee23973154e1824e8dc6eb80115996d","2018-09-24","","","3. stellv. Präsident","","","","","","","","","",""
"02d31580622f42cfd8ed9181b34bbf3df19ae0a0","","","27e0af32b39ca878fe2a5d2180b2e6f3450ddf4e","59d3e51b04f568b49420cbf44aa2772e60fe7a58","2020-02-17","","","Abgeordneter zum Landtag von Burgenland, SPÖ","","","","","","","","","",""
"02ed537dd1c13e6143214c02b84743a92e633dcd","","2015-04-10","614538c2624df0bc978433db2c28c65ca782deb0","c1cedc987c4db8eb4f8f5d6361ef2910714a3a1b","2010-10-30","","","Schriftführer","","","","","","","","","",""
